ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,crypto,Cryptography,Rolling your own crypto gone wrong: A look at a .NET Branca implementation,https://brycx.github.io/2020/08/22/a-look-at-a-branca-implementation.html
2,Lobsters,crypto,Cryptography,The Amazing Power of Randomness: NP=RP,https://arxiv.org/abs/2008.00601
3,Lobsters,crypto,Cryptography,On the (in)security of ROS,https://eprint.iacr.org/2020/945
4,Lobsters,crypto,Cryptography,Automated decryption tool using AI and NLP similar to CyberChef's Magic,https://github.com/Ciphey/Ciphey
5,Lobsters,crypto,Cryptography,Kyber-K2SO: Go Implementation of the Kyber v2 Post-Quantum KEM,https://github.com/SymbolicSoft/kyber-k2so
6,Lobsters,crypto,Cryptography,Tarsnap key rotation with tarsnap-recrypt and tarsnap-keyregen,https://www.acunote.com/blog/2012/02/tarsnap-key-rotation-with-tarsnap-recrypt-and-tarsnap-keyregen.html
7,Lobsters,crypto,Cryptography,Cryptography is not Magic,http://loup-vaillant.fr/articles/crypto-is-not-magic
8,Lobsters,crypto,Cryptography,A Brief Opinionated Overview of NIST’s Post-Quantum Cryptography Round 3 Candidates,https://soatok.blog/2020/07/24/a-brief-opinionated-of-nists-post-quantum-cryptography-round-3-candidates/
9,Lobsters,crypto,Cryptography,Status Report on the Second Round of NIST Post-Quantum Cryptography Standardization,https://nvlpubs.nist.gov/nistpubs/ir/2020/NIST.IR.8309.pdf
10,Lobsters,crypto,Cryptography,Replace PGP With an HTTPS Form,https://buttondown.email/cryptography-dispatches/archive/cryptography-dispatches-replace-pgp-with-an-https/
11,Lobsters,crypto,Cryptography,Exploring Fully Homomorphic Encryption,https://vitalik.ca/general/2020/07/20/homomorphic.html
12,Lobsters,crypto,Cryptography,"GnuTLS patches huge security hole that hung around for two years – worse than Heartbleed, says Google cryptoboffin",https://www.theregister.com/2020/06/10/gnutls_patches_security_hole/
13,Lobsters,crypto,Cryptography,A few thoughts about Signal’s Secure Value Recovery,https://blog.cryptographyengineering.com/2020/07/10/a-few-thoughts-about-signals-secure-value-recovery/
14,Lobsters,crypto,Cryptography,Why using OpenSSL and GnuTLS to verify certificates is a bad idea,https://twitter.com/sleevi_/status/1282681901069873152
15,Lobsters,crypto,Cryptography,"A transparent, highly scalable and cryptographically verifiable data store",https://github.com/google/trillian
16,Lobsters,crypto,Cryptography,"Scuttlebutt: A social network, a decentralised platform",https://scuttlebutt.nz
17,Lobsters,crypto,Cryptography,The Monocypher crypto library now has been audited,https://monocypher.org/quality-assurance/audit
18,Lobsters,crypto,Cryptography,NASAM: Not Another Strange Acronym Mixer,http://mostlymangling.blogspot.com/2020/01/nasam-not-another-strange-acronym-mixer.html
19,Lobsters,crypto,Cryptography,Cryptography Dispatches: DSA Is Past Its Prime,https://buttondown.email/cryptography-dispatches/archive/cryptography-dispatches-dsa-is-past-its-prime/
20,Lobsters,crypto,Cryptography,GNU: A Heuristic for Bad Cryptography,https://soatok.blog/2020/07/08/gnu-a-heuristic-for-bad-cryptography/
21,Lobsters,crypto,Cryptography,Cryptographic algorithms written in pure Rust,https://github.com/RustCrypto
22,Lobsters,crypto,Cryptography,Launching Keyoxide.org,https://yarmo.eu/post/keyoxide
23,Lobsters,crypto,Cryptography,Calendar entry for certificate expiry via mail,https://certs.email/
24,Lobsters,crypto,Cryptography,Store SSH keys in the Secure Enclave (macOS),https://github.com/maxgoedjen/secretive
25,Lobsters,crypto,Cryptography,Multiformats — Self-describing values for Future-proofing,https://multiformats.io/
26,Lobsters,crypto,Cryptography,Rolling your own crypto gone wrong: A look at a .NET Branca implementation,https://brycx.github.io/2020/08/22/a-look-at-a-branca-implementation.html
27,Lobsters,crypto,Cryptography,The Amazing Power of Randomness: NP=RP,https://arxiv.org/abs/2008.00601
28,Lobsters,crypto,Cryptography,On the (in)security of ROS,https://eprint.iacr.org/2020/945
29,Lobsters,crypto,Cryptography,Automated decryption tool using AI and NLP similar to CyberChef's Magic,https://github.com/Ciphey/Ciphey
30,Lobsters,crypto,Cryptography,Kyber-K2SO: Go Implementation of the Kyber v2 Post-Quantum KEM,https://github.com/SymbolicSoft/kyber-k2so
31,Lobsters,crypto,Cryptography,Tarsnap key rotation with tarsnap-recrypt and tarsnap-keyregen,https://www.acunote.com/blog/2012/02/tarsnap-key-rotation-with-tarsnap-recrypt-and-tarsnap-keyregen.html
32,Lobsters,crypto,Cryptography,Cryptography is not Magic,http://loup-vaillant.fr/articles/crypto-is-not-magic
