ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,finance,Finance and economics,Tutorial on multiple currency accounting,https://www.mathstat.dal.ca/~selinger/accounting/tutorial.html
2,Lobsters,finance,Finance and economics,Startup Option Value Calculator,https://valuation.vc/startup_options.html
3,Lobsters,finance,Finance and economics,LibreOffice: the next five years,https://lwn.net/SubscriberLink/825598/21fb7c2a3f9358e7/
4,Lobsters,finance,Finance and economics,The wisdom of rationals,https://asindu.drileba.capital/2020/06/the-wisdom-of-rationals/
5,Lobsters,finance,Finance and economics,Economic Argument for Functional Programming,https://www.youtube.com/watch?v=n7QETok5hYI
6,Lobsters,finance,Finance and economics,Enterprise C# to Self Employed React and Blazor - followup,https://www.towardssoftware.com/blog#blog30
7,Lobsters,finance,Finance and economics,An Online Economics Text Book,https://core-econ.org/the-economy/index.html
8,Lobsters,finance,Finance and economics,Suspicious discontinuities,https://danluu.com/discontinuities/
9,Lobsters,finance,Finance and economics,"Flashloans, The Crazy New Invention of Magic Internet Money",https://www.trustnodes.com/2020/02/15/flashloans-the-crazy-new-invention-of-magic-internet-money
10,Lobsters,finance,Finance and economics,Tech salaries are risk premiums,https://phildini.dev/tech-salaries-are-risk-premiums
11,Lobsters,finance,Finance and economics,A mathematical formulation of the tax code?,https://blog.merigoux.ovh/en/2019/12/20/taxes-formal-proofs.html
12,Lobsters,finance,Finance and economics,Don't bet on an expected value,https://lambdaclass.com/data_etudes/dont_bet_on_an_ev/
13,Lobsters,finance,Finance and economics,The Cathedral and the Bizarre,http://marktarver.com/thecathedralandthebizarre.html
14,Lobsters,finance,Finance and economics,Rock the Cash Box,https://medium.com/@spiceywasabi/7724332663d2
15,Lobsters,finance,Finance and economics,"If It Works, It’s Not AI: A Commercial Look at Artificial Intelligence Startups (1999)",https://web.archive.org/web/20110629172854/http://www.sts.tu-harburg.de/~r.f.moeller/symbolics-info/ai-business.pdf
16,Lobsters,finance,Finance and economics,Falsehoods programmers believe about prices,https://gist.github.com/rgs/6509585
17,Lobsters,finance,Finance and economics,Understanding my Google Cloud bill,https://www.mattzeunert.com/2019/11/25/understanding-my-october-google-cloud-bill.html
18,Lobsters,finance,Finance and economics,Savings Plans for AWS Compute Services,https://aws.amazon.com/blogs/aws/new-savings-plans-for-aws-compute-services/
19,Lobsters,finance,Finance and economics,Facebook Libra is Architecturally Unsound,http://www.stephendiehl.com/posts/libra.html
