ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,security,"Netsec, appsec, and infosec-Security",Rolling your own crypto gone wrong: A look at a .NET Branca implementation,https://brycx.github.io/2020/08/22/a-look-at-a-branca-implementation.html
2,Lobsters,security,"Netsec, appsec, and infosec-Security",Cleanly Escaping the Chrome Sandbox,http://theori.io/research/escaping-chrome-sandbox/
3,Lobsters,security,"Netsec, appsec, and infosec-Security",The Anatomy of a Malicious Package,https://blog.phylum.io/malicious-javascript-code-in-npm-malware/
4,Lobsters,security,"Netsec, appsec, and infosec-Security",Security Onion,https://securityonion.net/
5,Lobsters,security,"Netsec, appsec, and infosec-Security",The hunt for chromium issue 1072171,https://sensepost.com/blog/2020/the-hunt-for-chromium-issue-1072171/
6,Lobsters,security,"Netsec, appsec, and infosec-Security",An introduction to Formal Verification for Software Systems,https://www.moritz.systems/blog/an-introduction-to-formal-verification/
7,Lobsters,security,"Netsec, appsec, and infosec-Security",The Confused Mailman: Sending SPF and DMARC passing mail as any Gmail or G Suite customer,https://ezh.es/blog/2020/08/the-confused-mailman-sending-spf-and-dmarc-passing-mail-as-any-gmail-or-g-suite-customer/
8,Lobsters,security,"Netsec, appsec, and infosec-Security",How to contact Google SRE: Dropping a shell in cloud SQL,https://offensi.com/2020/08/18/how-to-contact-google-sre-dropping-a-shell-in-cloud-sql/
9,Lobsters,security,"Netsec, appsec, and infosec-Security",Exploring Certificates,https://dev.to/singhshemona/certificates-395n
10,Lobsters,security,"Netsec, appsec, and infosec-Security",A tool that detects the privilege escalation vulnerabilities on windows,https://github.com/hlldz/dazzleUP
11,Lobsters,security,"Netsec, appsec, and infosec-Security",Everything Old is New Again: Binary Security of WebAssembly,https://www.usenix.org/conference/usenixsecurity20/presentation/lehmann
12,Lobsters,security,"Netsec, appsec, and infosec-Security",A Review of Memory Errors Exploitation in x86-64,https://www.mdpi.com/2073-431X/9/2/48
13,Lobsters,security,"Netsec, appsec, and infosec-Security",Bug Bounty Program Updates: Adding (another) New Class of Bounties,https://blog.mozilla.org/attack-and-defense/2020/08/18/exploit-mitigation-bounty/
14,Lobsters,security,"Netsec, appsec, and infosec-Security",Fuzzing Binaries for Memory Safety Errors with QASan,https://andreafioraldi.github.io/assets/qasan-secdev20.pdf
15,Lobsters,security,"Netsec, appsec, and infosec-Security",Linux Kernel Runtime Guard (LKRG) in a nutshell,https://www.openwall.com/presentations/OSTconf2020-LKRG-In-A-Nutshell/
16,Lobsters,security,"Netsec, appsec, and infosec-Security",Sandbox for FreeBSD - security mechanism for applying additional constraints on running programs,https://www.relkom.sk/en/fbsd_sandbox.shtml
17,Lobsters,security,"Netsec, appsec, and infosec-Security",Hardening Perl’s Hash Function (2013),https://blog.booking.com/hardening-perls-hash-function.html
18,Lobsters,security,"Netsec, appsec, and infosec-Security",Hiding messages in x86 binaries using semantic duals,https://blog.yossarian.net/2020/08/16/Hiding-messages-in-x86-binaries-using-semantic-duals
19,Lobsters,security,"Netsec, appsec, and infosec-Security",Technology in Intimate Partner Violence Bibliography,https://ipvtechbib.randhome.io/
20,Lobsters,security,"Netsec, appsec, and infosec-Security",Moving From Common-Sense Knowledge About UEFI To Actually Dumping UEFI Firmware,https://labs.sentinelone.com/moving-from-common-sense-knowledge-about-uefi-to-actually-dumping-uefi-firmware/
21,Lobsters,security,"Netsec, appsec, and infosec-Security",Open Sesame: Escalating Open Redirect to RCE with Electron Code Review,https://spaceraccoon.dev/open-sesame-escalating-open-redirect-to-rce-with-electron-code-review
22,Lobsters,security,"Netsec, appsec, and infosec-Security",Picking Locks with Audio Technology,https://cacm.acm.org/news/246744-picking-locks-with-audio-technology/fulltext
23,Lobsters,security,"Netsec, appsec, and infosec-Security","The XCSSET Malware: Inserts Malicious Code Into Xcode Projects, Performs UXSS Backdoor Planting in Safari, and Leverages Two Zero-day Exploits",https://documents.trendmicro.com/assets/pdf/XCSSET_Technical_Brief.pdf
24,Lobsters,security,"Netsec, appsec, and infosec-Security",Sys: A Static/Symbolic Tool for Finding Good Bugs in Good (Browser) Code,https://www.usenix.org/conference/usenixsecurity20/presentation/brown
25,Lobsters,security,"Netsec, appsec, and infosec-Security",Split files into encrypted segments,https://github.com/jesseduffield/horcrux
26,Lobsters,security,"Netsec, appsec, and infosec-Security",Rolling your own crypto gone wrong: A look at a .NET Branca implementation,https://brycx.github.io/2020/08/22/a-look-at-a-branca-implementation.html
27,Lobsters,security,"Netsec, appsec, and infosec-Security",Cleanly Escaping the Chrome Sandbox,http://theori.io/research/escaping-chrome-sandbox/
28,Lobsters,security,"Netsec, appsec, and infosec-Security",The Anatomy of a Malicious Package,https://blog.phylum.io/malicious-javascript-code-in-npm-malware/
29,Lobsters,security,"Netsec, appsec, and infosec-Security",Security Onion,https://securityonion.net/
30,Lobsters,security,"Netsec, appsec, and infosec-Security",The hunt for chromium issue 1072171,https://sensepost.com/blog/2020/the-hunt-for-chromium-issue-1072171/
31,Lobsters,security,"Netsec, appsec, and infosec-Security",An introduction to Formal Verification for Software Systems,https://www.moritz.systems/blog/an-introduction-to-formal-verification/
32,Lobsters,security,"Netsec, appsec, and infosec-Security",The Confused Mailman: Sending SPF and DMARC passing mail as any Gmail or G Suite customer,https://ezh.es/blog/2020/08/the-confused-mailman-sending-spf-and-dmarc-passing-mail-as-any-gmail-or-g-suite-customer/
33,Lobsters,security,"Netsec, appsec, and infosec-Security",How to contact Google SRE: Dropping a shell in cloud SQL,https://offensi.com/2020/08/18/how-to-contact-google-sre-dropping-a-shell-in-cloud-sql/
34,Lobsters,security,"Netsec, appsec, and infosec-Security",Exploring Certificates,https://dev.to/singhshemona/certificates-395n
