ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,databases,"Databases (SQL, NoSQL)",Postgres advisory locks for Python developers,https://leontrolski.github.io/postgres-advisory-locks.html
2,Lobsters,databases,"Databases (SQL, NoSQL)","Noisia, a Harmful workload generator for PostgreSQL",https://github.com/lesovsky/noisia
3,Lobsters,databases,"Databases (SQL, NoSQL)",The New Scalable ETS ordered_set,http://blog.erlang.org/the-new-scalable-ets-ordered_set/
4,Lobsters,databases,"Databases (SQL, NoSQL)",When are full database backups faster than incremental backups?,https://tech.davis-hansson.com/p/incremental-backup/
5,Lobsters,databases,"Databases (SQL, NoSQL)",A new location database for the Internet,https://blog.ipfire.org/post/a-new-location-database-for-the-internet
6,Lobsters,databases,"Databases (SQL, NoSQL)",Quickly debugging Postgres problems,https://klotzandrew.com/blog/quickly-debugging-postgres-problems
7,Lobsters,databases,"Databases (SQL, NoSQL)",Guide on recovering data in MySQL,https://www.pixelstech.net/article/1597472992-Guide-on-recovering-data-in-MySQL
8,Lobsters,databases,"Databases (SQL, NoSQL)",PostgreSQL on FreeBSD advancements,https://www.youtube.com/watch?v=fdbO5Jpopbg&list=PLeF8ZihVdpFedccMdpBtBxniM3Lm-fVpT
9,Lobsters,databases,"Databases (SQL, NoSQL)",The Art of PostgreSQL,https://theartofpostgresql.com/
10,Lobsters,databases,"Databases (SQL, NoSQL)",Iterators in PostgreSQL with Lateral Joins,https://info.crunchydata.com/blog/iterators-in-postgresql-with-lateral-joins
11,Lobsters,databases,"Databases (SQL, NoSQL)",Paper notes: Key-Value Storage Engines,https://vishnubharathi.codes/blog/paper-notes-key-value-storage-engines/
12,Lobsters,databases,"Databases (SQL, NoSQL)",WarpSQL: High performance analytics for MySQL,https://warpsql.blog/
13,Lobsters,databases,"Databases (SQL, NoSQL)",We Can Do Better Than SQL,https://edgedb.com/blog/we-can-do-better-than-sql/
14,Lobsters,databases,"Databases (SQL, NoSQL)",Plants and Soil Sensors,https://battlepenguin.com/tech/plants-and-soil-sensors
15,Lobsters,databases,"Databases (SQL, NoSQL)",Online API description of libmdbx v0.9 (one of the fastest embeddable key-value ACID engine),https://github.com/erthink/libmdbx
16,Lobsters,databases,"Databases (SQL, NoSQL)",What every developer should know about database consistency,https://robertovitillo.com/what-every-developer-should-know-about-database-consistency/
17,Lobsters,databases,"Databases (SQL, NoSQL)",How humans interact with large data sets,https://medium.com/invoca-engineering-blog/how-humans-interact-with-large-data-sets-7fed4e39ffb6
18,Lobsters,databases,"Databases (SQL, NoSQL)",Surviving Django (if you care about databases),https://www.varrazzo.com/blog/2020/07/25/surviving-django/
19,Lobsters,databases,"Databases (SQL, NoSQL)",How to Improve ActiveRecord Query Performance with Subquery Caching,https://pawelurbanek.com/rails-query-caching
20,Lobsters,databases,"Databases (SQL, NoSQL)",One year of automatic DB migrations from git,https://abe-winter.github.io/2020/08/03/yr-of-git.html
21,Lobsters,databases,"Databases (SQL, NoSQL)",A shorthand SQL wrapper language,https://github.com/mrumkovskis/tresql
22,Lobsters,databases,"Databases (SQL, NoSQL)",Scaling relational SQL databases,https://stribny.name/blog/2020/07/scaling-relational-sql-databases
23,Lobsters,databases,"Databases (SQL, NoSQL)",What every developer should know about consistency,https://robertovitillo.com/what-every-developer-should-know-about-consistency/
24,Lobsters,databases,"Databases (SQL, NoSQL)",Migrating a 40TB SQL Server Database,https://tarynpivots.com/post/migrating-40tb-sql-server-database/
25,Lobsters,databases,"Databases (SQL, NoSQL)",Postgres Job Queues & Failure By MVCC,https://brandur.org/postgres-queues
26,Lobsters,databases,"Databases (SQL, NoSQL)",Postgres advisory locks for Python developers,https://leontrolski.github.io/postgres-advisory-locks.html
27,Lobsters,databases,"Databases (SQL, NoSQL)","Noisia, a Harmful workload generator for PostgreSQL",https://github.com/lesovsky/noisia
28,Lobsters,databases,"Databases (SQL, NoSQL)",The New Scalable ETS ordered_set,http://blog.erlang.org/the-new-scalable-ets-ordered_set/
29,Lobsters,databases,"Databases (SQL, NoSQL)",When are full database backups faster than incremental backups?,https://tech.davis-hansson.com/p/incremental-backup/
30,Lobsters,databases,"Databases (SQL, NoSQL)",A new location database for the Internet,https://blog.ipfire.org/post/a-new-location-database-for-the-internet
31,Lobsters,databases,"Databases (SQL, NoSQL)",Quickly debugging Postgres problems,https://klotzandrew.com/blog/quickly-debugging-postgres-problems
32,Lobsters,databases,"Databases (SQL, NoSQL)",Guide on recovering data in MySQL,https://www.pixelstech.net/article/1597472992-Guide-on-recovering-data-in-MySQL
33,Lobsters,databases,"Databases (SQL, NoSQL)",PostgreSQL on FreeBSD advancements,https://www.youtube.com/watch?v=fdbO5Jpopbg&list=PLeF8ZihVdpFedccMdpBtBxniM3Lm-fVpT
34,Lobsters,databases,"Databases (SQL, NoSQL)",The Art of PostgreSQL,https://theartofpostgresql.com/
35,Lobsters,databases,"Databases (SQL, NoSQL)",Iterators in PostgreSQL with Lateral Joins,https://info.crunchydata.com/blog/iterators-in-postgresql-with-lateral-joins
36,Lobsters,databases,"Databases (SQL, NoSQL)",Paper notes: Key-Value Storage Engines,https://vishnubharathi.codes/blog/paper-notes-key-value-storage-engines/
37,Lobsters,databases,"Databases (SQL, NoSQL)",WarpSQL: High performance analytics for MySQL,https://warpsql.blog/
38,Lobsters,databases,"Databases (SQL, NoSQL)",We Can Do Better Than SQL,https://edgedb.com/blog/we-can-do-better-than-sql/
39,Lobsters,databases,"Databases (SQL, NoSQL)",Plants and Soil Sensors,https://battlepenguin.com/tech/plants-and-soil-sensors
40,Lobsters,databases,"Databases (SQL, NoSQL)",Online API description of libmdbx v0.9 (one of the fastest embeddable key-value ACID engine),https://github.com/erthink/libmdbx
41,Lobsters,databases,"Databases (SQL, NoSQL)",What every developer should know about database consistency,https://robertovitillo.com/what-every-developer-should-know-about-database-consistency/
