ID,Source,Tag_Code,Tag_Name,Title,Url
1,Lobsters,ruby,Ruby programming,Effective Debugging of Memory Leaks in Ruby,https://stratus3d.com/blog/2020/08/11/effective-debugging-of-memory-leaks-in-ruby
2,Lobsters,ruby,Ruby programming,Ruby modules in-depth (2019),https://www.brainstobytes.com/ruby-modules/
3,Lobsters,ruby,Ruby programming,The Practical Effects of the GVL on Scaling in Ruby,https://www.speedshop.co/2020/05/11/the-ruby-gvl-and-scaling.html
4,Lobsters,ruby,Ruby programming,Http.rb is Great (2018),http://twin.github.io/httprb-is-great/
5,Lobsters,ruby,Ruby programming,TruffleSqueak: Polyglot Programming with Squeak/Smalltalk and GraalVM,https://github.com/hpi-swa/trufflesqueak
6,Lobsters,ruby,Ruby programming,In search of the perfect pocket device,https://isene.org/2020/08/Nerding.html
7,Lobsters,ruby,Ruby programming,SQL to AREL converter,http://www.scuttle.io/
8,Lobsters,ruby,Ruby programming,Understanding and Implementing OAuth2 in Ruby,https://www.honeybadger.io/blog/oauth2-ruby/
9,Lobsters,ruby,Ruby programming,Introduction to Ruby on Rails Patterns and Anti-patterns,https://blog.appsignal.com/2020/08/05/introduction-to-ruby-on-rails-patterns-and-anti-patterns.html
10,Lobsters,ruby,Ruby programming,"An elegant, extendable code highlighter written in pure Ruby",http://rouge.jneen.net/
11,Lobsters,ruby,Ruby programming,PrawnPDF released,https://github.com/prawnpdf/prawn/releases/tag/2.3.0
12,Lobsters,ruby,Ruby programming,Effective enqueuing of background jobs,https://prathamesh.tech/2020/08/06/effective-enqueuing-of-background-jobs/
13,Lobsters,ruby,Ruby programming,Hacking with Environment Variables,https://www.elttam.com/blog/env/
14,Lobsters,ruby,Ruby programming,When Should You NOT Use Rails?,http://codefol.io/posts/when-should-you-not-use-rails/
15,Lobsters,ruby,Ruby programming,render_async 2.1.7 Lets You Retry Requests With Delay,https://pragmaticpineapple.com/render-async-2-1-7-lets-you-retry-requests-with-delay/
16,Lobsters,ruby,Ruby programming,Apple Silicon Developer Transition Kit,https://www.driftingruby.com/episodes/apple-silicon-developer-transition-kit
17,Lobsters,ruby,Ruby programming,Enhanced Shell Scripting with Ruby,https://www.devdungeon.com/content/enhanced-shell-scripting-ruby
18,Lobsters,ruby,Ruby programming,The State of Ruby 3 Typing,https://developer.squareup.com/blog/the-state-of-ruby-3-typing/
19,Lobsters,ruby,Ruby programming,How I write tests for my Rails (API) apps,https://prathamesh.tech/2020/07/28/how-i-write-tests-for-my-rails-api-apps/
20,Lobsters,ruby,Ruby programming,oso: an open source policy engine for authorization,https://www.osohq.com
21,Lobsters,ruby,Ruby programming,A curious case of rational to flonum conversion,http://blog.practical-scheme.net/gauche/20200722-ratnum-flonum
22,Lobsters,ruby,Ruby programming,A silly thing you can do with the Ruby parser,https://penelope.zone/2019/12/22/a-silly-thing-you-can-do-with-the-ruby-parser.html
23,Lobsters,ruby,Ruby programming,Ruby Method Overloading,https://lucaguidi.com/2020/07/22/ruby-method-overloading/
24,Lobsters,ruby,Ruby programming,Custom directory for Webpacker in Rails apps,https://prathamesh.tech/2020/07/15/custom-directory-for-webpacker-in-rails-apps/
25,Lobsters,ruby,Ruby programming,Sidekiq/ActiveJob style guide,/s/xjzwxr/sidekiq_activejob_style_guide
26,Lobsters,ruby,Ruby programming,Effective Debugging of Memory Leaks in Ruby,https://stratus3d.com/blog/2020/08/11/effective-debugging-of-memory-leaks-in-ruby
27,Lobsters,ruby,Ruby programming,Ruby modules in-depth (2019),https://www.brainstobytes.com/ruby-modules/
28,Lobsters,ruby,Ruby programming,The Practical Effects of the GVL on Scaling in Ruby,https://www.speedshop.co/2020/05/11/the-ruby-gvl-and-scaling.html
29,Lobsters,ruby,Ruby programming,Http.rb is Great (2018),http://twin.github.io/httprb-is-great/
30,Lobsters,ruby,Ruby programming,TruffleSqueak: Polyglot Programming with Squeak/Smalltalk and GraalVM,https://github.com/hpi-swa/trufflesqueak
31,Lobsters,ruby,Ruby programming,In search of the perfect pocket device,https://isene.org/2020/08/Nerding.html
32,Lobsters,ruby,Ruby programming,SQL to AREL converter,http://www.scuttle.io/
33,Lobsters,ruby,Ruby programming,Understanding and Implementing OAuth2 in Ruby,https://www.honeybadger.io/blog/oauth2-ruby/
34,Lobsters,ruby,Ruby programming,Introduction to Ruby on Rails Patterns and Anti-patterns,https://blog.appsignal.com/2020/08/05/introduction-to-ruby-on-rails-patterns-and-anti-patterns.html
35,Lobsters,ruby,Ruby programming,"An elegant, extendable code highlighter written in pure Ruby",http://rouge.jneen.net/
36,Lobsters,ruby,Ruby programming,PrawnPDF released,https://github.com/prawnpdf/prawn/releases/tag/2.3.0
37,Lobsters,ruby,Ruby programming,Effective enqueuing of background jobs,https://prathamesh.tech/2020/08/06/effective-enqueuing-of-background-jobs/
38,Lobsters,ruby,Ruby programming,Hacking with Environment Variables,https://www.elttam.com/blog/env/
39,Lobsters,ruby,Ruby programming,When Should You NOT Use Rails?,http://codefol.io/posts/when-should-you-not-use-rails/
40,Lobsters,ruby,Ruby programming,render_async 2.1.7 Lets You Retry Requests With Delay,https://pragmaticpineapple.com/render-async-2-1-7-lets-you-retry-requests-with-delay/
41,Lobsters,ruby,Ruby programming,Apple Silicon Developer Transition Kit,https://www.driftingruby.com/episodes/apple-silicon-developer-transition-kit
42,Lobsters,ruby,Ruby programming,Enhanced Shell Scripting with Ruby,https://www.devdungeon.com/content/enhanced-shell-scripting-ruby
43,Lobsters,ruby,Ruby programming,The State of Ruby 3 Typing,https://developer.squareup.com/blog/the-state-of-ruby-3-typing/
44,Lobsters,ruby,Ruby programming,How I write tests for my Rails (API) apps,https://prathamesh.tech/2020/07/28/how-i-write-tests-for-my-rails-api-apps/
45,Lobsters,ruby,Ruby programming,oso: an open source policy engine for authorization,https://www.osohq.com
46,Lobsters,ruby,Ruby programming,A curious case of rational to flonum conversion,http://blog.practical-scheme.net/gauche/20200722-ratnum-flonum
47,Lobsters,ruby,Ruby programming,A silly thing you can do with the Ruby parser,https://penelope.zone/2019/12/22/a-silly-thing-you-can-do-with-the-ruby-parser.html
48,Lobsters,ruby,Ruby programming,Ruby Method Overloading,https://lucaguidi.com/2020/07/22/ruby-method-overloading/
49,Lobsters,ruby,Ruby programming,Custom directory for Webpacker in Rails apps,https://prathamesh.tech/2020/07/15/custom-directory-for-webpacker-in-rails-apps/
50,Lobsters,ruby,Ruby programming,Sidekiq/ActiveJob style guide,/s/xjzwxr/sidekiq_activejob_style_guide
51,Lobsters,ruby,Ruby programming,"Bmg, Alf's successor, A Ruby Relational Algebra",https://github.com/enspirit/bmg
52,Lobsters,ruby,Ruby programming,Npm Install Servitude: The Hidden Costs of Software Dependencies,https://www.youtube.com/watch?v=rQegYUsU7ec
53,Lobsters,ruby,Ruby programming,Painless Rails upgrades,https://blog.arkency.com/painless-rails-upgrades/
54,Lobsters,ruby,Ruby programming,99 Bottles of OOP - 2nd Edition,https://sandimetz.com/99bottles
55,Lobsters,ruby,Ruby programming,A Fast Car Needs Good Brakes: How We Added Client Rate Throttling to the Platform API Gem,https://blog.heroku.com/rate-throttle-api-client
56,Lobsters,ruby,Ruby programming,Anonymous Struct Literals Might Be Coming To Ruby,https://supergood.software/ruby-anonymous-struct-literals/
57,Lobsters,ruby,Ruby programming,"A Safer RuboCop, Part Deux",http://metaredux.com/posts/2020/07/07/a-safer-rubocop-part-deux.html
58,Lobsters,ruby,Ruby programming,A Ruby interface to the Google Pay API,https://github.com/regularlady/googlepay
59,Lobsters,ruby,Ruby programming,Soft Delete with Discard,https://www.driftingruby.com/episodes/soft-delete-with-discard
60,Lobsters,ruby,Ruby programming,JRuby 9.2.12.0 Released,https://github.com/jruby/jruby/releases/tag/9.2.12.0
61,Lobsters,ruby,Ruby programming,AnyCable 1.0: Four years of real-time web with Ruby and Go —,https://evilmartians.com/chronicles/anycable-1-0-four-years-of-real-time-web-with-ruby-and-go
62,Lobsters,ruby,Ruby programming,Squib is a Ruby DSL for prototyping card games,https://squib.rocks/
63,Lobsters,ruby,Ruby programming,Rails multiple databases support in Rails Event Store,https://blog.arkency.com/rails-multiple-databases-support-in-rails-event-store/
64,Lobsters,ruby,Ruby programming,Building GitHub-style Hovercards with Stimulus and HTML-over-the-wire,https://boringrails.com/articles/hovercards-stimulus/
65,Lobsters,ruby,Ruby programming,Allowing dots in Rails routes,https://prathamesh.tech/2020/06/15/allowing-dots-in-rails-routes/
66,Lobsters,ruby,Ruby programming,My Favourite Parts of the Ruby Standard Library that You Might Not Know About (2018),https://alyssa.is/doing-a-lightning-talk-at-bath-ruby-2018/
67,Lobsters,ruby,Ruby programming,Simple and reliable workflow engine,https://github.com/linkyndy/pallets
68,Lobsters,ruby,Ruby programming,The Ruby Bibliography,https://rubybib.org/
69,Lobsters,ruby,Ruby programming,Spark Joy by Running Fewer Tests,https://engineering.shopify.com/blogs/engineering/spark-joy-by-running-fewer-tests
70,Lobsters,ruby,Ruby programming,Securing a Ruby on Rails API with JWTs,https://fusionauth.io/blog/2020/06/11/building-protected-api-with-rails-and-jwt
71,Lobsters,ruby,Ruby programming,RSpec matchers that make testing JSON documents simpler,https://github.com/paul/rspec-resembles_json_matchers 
72,Lobsters,ruby,Ruby programming,Tracking Changes on Action Text,https://www.driftingruby.com/episodes/tracking-changes-on-action-text
73,Lobsters,ruby,Ruby programming,The RuboCop Name Drama Redux,http://metaredux.com/posts/2020/06/08/the-rubocop-name-drama-redux.html
74,Lobsters,ruby,Ruby programming,CPU-intensive Ruby/Python code runs slower on default-configured Docker,http://mamememo.blogspot.com/2020/05/cpu-intensive-rubypython-code-runs.html
75,Lobsters,ruby,Ruby programming,Comparison of approaches to multitenancy in Rails apps,https://blog.arkency.com/comparison-of-approaches-to-multitenancy-in-rails-apps/
76,Lobsters,ruby,Ruby programming,Ruby: The best tool for the automation job,https://seanfelipe.github.io/automation/languages/ruby/java/javascript/simplicity/2020/05/20/automation-ruby.html
77,Lobsters,ruby,Ruby programming,RuboCop Defaults Survey Results,http://metaredux.com/posts/2020/05/26/rubocop-defaults-survey-results.html
78,Lobsters,ruby,Ruby programming,Brotli and Gzip Compression for Assets and JSON API in Rails,https://pawelurbanek.com/rails-gzip-brotli-compression
79,Lobsters,ruby,Ruby programming,Mastodon: Add end-to-end encryption API,https://github.com/tootsuite/mastodon/pull/13820
80,Lobsters,ruby,Ruby programming,require_so: DRYer StackOverflow copying,http://sgt.hootr.club/molten-matter/announcing-require-so/
81,Lobsters,ruby,Ruby programming,Refinements library for Ruby,https://www.alchemists.io/projects/refinements/
82,Lobsters,ruby,Ruby programming,Why Fullstaq Ruby?,https://www.joyfulbikeshedding.com/blog/2020-05-15-why-fullstaq-ruby.html
83,Lobsters,ruby,Ruby programming,Controlling mutation with types,https://blog.jcoglan.com/2020/05/12/controlling-mutation-with-types/
84,Lobsters,ruby,Ruby programming,"Comparison of some programming languages implementing ""Open-Ended Dice Rolls"" (O6)",https://github.com/isene/O6
85,Lobsters,ruby,Ruby programming,Game of Life in one Ruby statement... inspired by APL,https://zverok.github.io/blog/2020-05-16-ruby-as-apl.html
86,Lobsters,ruby,Ruby programming,Don't @ me! Instance Variable Performance in Ruby,https://www.youtube.com/watch?v=HEFBDqly4ms&feature=emb_title
87,Lobsters,ruby,Ruby programming,How to Fix Slow Code in Ruby,https://engineering.shopify.com/blogs/engineering/how-fix-slow-code-ruby
